------------------------------------------------------------------------
Inbound Links for,pricetransparency.accureg.net
Scope,fqdn
Sorted by,source_page_authority
Filters:,external+not_deleted
Anchor text,all
Source PLD,all
------------------------------------------------------------------------

URL,Title,Anchor Text,Spam Score,PA,DA,Linking Domains to Page,Target URL,Link Type,Link State,Date First Seen,Date Last Seen,Date Lost,HTTP Status Code,Links to Page,Outbound Domains from Page,Outbound Links from Page
www.whiteriverhealthsystem.com/maternity-care, White River Health System › Maternity Care,price transparency,4%,30,36,7,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-23,2022-01-26,--,200,11,7,8
www.whiteriverhealthsystem.com/doctors/facilities/8," White River Health System › Midway Medical Clinic, Suite A",price transparency,4%,30,36,6,pricetransparency.accureg.net/whiteriver,follow,active,2021-02-23,2022-03-04,--,200,9,8,9
www.whiteriverhealthsystem.com/doctors/facilities/13, White River Health System › Stone County Family Medicine Clinic,price transparency,4%,30,36,6,pricetransparency.accureg.net/whiteriver,follow,active,2021-04-14,2022-01-25,--,200,14,8,9
www.rmch.org/getpage.php?name=chargemaster_information,Chargemaster information,2021 pricing transparency,10%,30,34,10,pricetransparency.accureg.net/rehoboth,follow,active,2021-09-28,2021-12-31,--,200,13,7,11
www.ksbhospital.com/locations/oregon-specialty-center/,Oregon Specialty Center - KSB Hospital,price transparency,1%,30,36,8,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2021-01-27,2022-02-01,--,200,1099,8,12
www.ksbhospital.com/cancer-care/,Cancer Care - KSB Hospital,price transparency,1%,30,36,8,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2021-02-08,2022-02-19,--,200,1113,10,15
www.ksbhospital.com/news/ksb-talk-line-patient-portal/,KSB Talk Line: Patient Portal - KSB Hospital,price transparency,1%,30,36,9,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2021-01-24,2022-02-06,--,200,17,8,12
www.ksbhospital.com/locations/commerce-towers/,Commerce Towers - KSB Hospital,price transparency,1%,30,36,8,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2021-02-17,2022-01-07,--,200,1104,8,12
www.ksbhospital.com/medical_services/physical-therapy/,Physical Therapy - KSB Hospital,price transparency,1%,30,36,8,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2021-01-24,2022-01-06,--,200,1098,8,12
www.ksbhospital.com/careers-old/careers-at-ksb/,Careers at KSB - KSB Hospital,price transparency,1%,30,36,7,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2022-03-08,2022-03-08,--,200,319,8,11
www.ksbhospital.com/doctors/tyrone-brand-md/,"Tyrone Brand, MD - KSB Hospital",price transparency,1%,30,36,7,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2021-01-31,2022-02-10,--,200,12,8,13
www.ksbhospital.com/locations/edwards-clinic/,Pediatric Center at Edwards Clinic - KSB Hospital,price transparency,1%,30,36,10,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2021-01-23,2021-12-29,--,200,1106,8,12
www.ksbhospital.com/join-our-team/,Physician and Advanced Practice Career Opportunities - KSB Hospital,price transparency,1%,30,36,9,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2022-03-09,2022-03-09,--,200,12,7,11
www.ksbhospital.com/medical_services/family-medicine/,Family Medicine - KSB Hospital,price transparency,1%,30,36,9,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2021-01-24,2022-01-06,--,200,1098,8,12
www.ksbhospital.com/doctors/timothy-williams-md/,"Timothy Williams, MD - KSB Hospital",price transparency,1%,30,36,7,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2021-01-26,2022-02-01,--,200,13,8,13
www.ksbhospital.com/lab-center/,KSB Hospital Lab Center - KSB Hospital,price transparency,1%,30,36,7,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2021-02-23,2022-01-22,--,200,11,8,12
www.ksbhospital.com/medical_services/orthopedics/,Orthopedics - KSB Hospital,price transparency,1%,30,36,9,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2021-03-08,2022-01-07,--,200,1097,8,12
www.ksbhospital.com/dps/,Dixon Public Schools - KSB Hospital,price transparency,1%,30,36,7,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2022-01-30,2022-01-30,--,200,9,8,12
www.ksbhospital.com/about/,About KSB - KSB Hospital,price transparency,1%,30,36,9,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2021-03-04,2022-03-20,--,200,1104,9,14
www.ksbhospital.com/news/ksb-materials-management-director-brings-a-responsive-and-creative-process-to-protect-hospital-staff/,KSB Materials Management Director brings a Responsive and Creative Process to protect Hospital Staff - KSB Hospital,price transparency,1%,30,36,9,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2021-01-22,2022-02-01,--,200,11,8,12
www.ksbhospital.com/medical_services/gastroenterology/,Gastroenterology - KSB Hospital,price transparency,1%,30,36,7,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2021-03-04,2022-03-20,--,200,1107,8,13
www.ksbhospital.com/foundation/,KSB Hospital Foundation - KSB Hospital,price transparency,1%,30,36,14,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2021-01-27,2021-12-29,--,200,1116,8,12
www.ksbhospital.com/events/,Upcoming Events – KSB Hospital,price transparency,1%,30,36,17,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2022-01-01,2022-01-01,--,,1234,9,13
www.dosher.org/getpage.php?name=diagnostic_imaging,Diagnostic Imaging,pricing transparency,5%,30,31,14,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-02-14,2022-01-02,--,200,23,10,18
www.dosher.org/staff/bio.php?doc_id=76121,"W. Alex Newsom, MD",pricing transparency,5%,30,31,15,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-01-14,2022-01-25,--,200,18,10,18
www.dosher.org/getpage.php?name=meetfammed,Meet the family medicine practitioners,pricing transparency,5%,30,31,12,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-01-26,2022-02-20,--,200,32,10,18
www.dosher.org/getpage.php?name=Dosher_partners_with_Novant_Health_for_surgical_services_for_Dosher_patients,Dosher partners with Novant Health for surgical services for Dosher patients,pricing transparency,5%,30,31,14,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-01-11,2022-01-25,--,200,34,11,20
www.dosher.org/staff/bio.php?doc_id=80133,"Paul Armstrong, MD",pricing transparency,5%,30,31,12,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-02-03,2022-02-14,--,200,17,10,18
www.dosher.org/getpage.php?name=cardiac_rehab,Cardiac Rehabilitation,pricing transparency,5%,30,31,15,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-01-28,2022-01-21,--,200,28,10,19
www.dosher.org/getpage.php?name=dmuc,Dosher Medical-Convenient Care,pricing transparency,5%,30,31,15,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-02-19,2021-12-31,--,200,26,10,18
www.dosher.org/getpage.php?name=dmbhi,Dosher Medical-Bald Head Island,pricing transparency,5%,30,31,15,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-02-23,2022-03-02,--,200,2376,11,19
archbold.org/billing-and-insurance/financial-assistance/pricing-transparency,Pricing Transparency | Archbold Medical Center,click here to view the machine readable files,2%,30,41,5,pricetransparency.accureg.net/archbold,follow,active,2021-01-09,2022-01-03,--,200,5042,11,14
whiteriverhealthsystem.com/posts/wrhs-uaccb-partner-to-provide-mental-health-counseling-to-college-students," White River Health System › WRHS, UACCB partner to provide mental health counseling to college students",price transparency,4%,29,36,4,pricetransparency.accureg.net/whiteriver,follow,active,2021-08-30,2022-03-07,--,200,7,7,8
www.whiteriverhealthsystem.com/doctors/ej-jones-md-facog, White River Health System › E.J. Jones,price transparency,4%,29,36,5,pricetransparency.accureg.net/whiteriver,follow,active,2021-02-28,2022-03-09,--,200,9,7,8
www.whiteriverhealthsystem.com/doctors/john-akins-md, White River Health System › John Akins,price transparency,4%,29,36,5,pricetransparency.accureg.net/whiteriver,follow,active,2021-03-01,2022-03-13,--,200,75,7,8
www.whiteriverhealthsystem.com/doctors/devi-nair-md, White River Health System › Devi Nair,price transparency,4%,29,36,5,pricetransparency.accureg.net/whiteriver,follow,active,2021-02-08,2022-02-14,--,200,22,7,8
www.whiteriverhealthsystem.com/doctors/lucenthia-warden-203, White River Health System › Lucenthia Warden,price transparency,4%,29,36,5,pricetransparency.accureg.net/whiteriver,follow,active,2022-02-18,2022-02-18,--,200,7,7,8
www.whiteriverhealthsystem.com/doctors/wesley-greer-md, White River Health System › Wesley Greer,price transparency,4%,29,36,5,pricetransparency.accureg.net/whiteriver,follow,active,2021-02-02,2022-02-15,--,200,11,7,8
www.whiteriverhealthsystem.com/doctors/gilbert-kamoga-md-facp-program-director-53, White River Health System › Gilbert Roy Kamoga,price transparency,4%,29,36,5,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-23,2022-01-30,--,200,23,7,8
www.whiteriverhealthsystem.com/search/medical%20records, White River Health System › ,price transparency,4%,29,36,5,pricetransparency.accureg.net/whiteriver,follow,active,2021-11-12,2022-02-15,--,200,7,7,8
www.whiteriverhealthsystem.com/doctors/facilities/50, White River Health System › Falwell Family Medicine,price transparency,4%,29,36,4,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-30,2022-02-02,--,200,6,7,8
www.whiteriverhealthsystem.com/physical-and-occupational-therapy, White River Health System › Physical and Occupational Therapy,price transparency,4%,29,36,4,pricetransparency.accureg.net/whiteriver,follow,active,2021-02-24,2022-03-02,--,200,6,7,8
www.whiteriverhealthsystem.com/doctors/surinder-sra-md, White River Health System › Surinder Sra,price transparency,4%,29,36,4,pricetransparency.accureg.net/whiteriver,follow,active,2021-01-25,2022-02-04,--,200,10,7,8
www.whiteriverhealthsystem.com/doctors/facilities/9," White River Health System › Midway Medical Clinic, Suite B",price transparency,4%,29,36,4,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-16,2022-01-24,--,200,7,8,9
www.whiteriverhealthsystem.com/posts/ent-provider-coming-mountain-view, White River Health System › ENT Provider Coming to Mountain View,price transparency,4%,29,36,4,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-26,2022-01-26,--,200,6,7,8
www.whiteriverhealthsystem.com/doctors/atif-khan-md, White River Health System › Atif Khan,price transparency,4%,29,36,5,pricetransparency.accureg.net/whiteriver,follow,active,2021-02-14,2022-02-26,--,200,17,7,8
www.whiteriverhealthsystem.com/doctors/francis-nardella-194, White River Health System › Francis Nardella,price transparency,4%,29,36,5,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-28,2022-02-01,--,200,11,7,8
www.whiteriverhealthsystem.com/find-a-doctor?first_name=&last_name=&specialty=&clinic=42, White River Health System › Find A Provider,price transparency,4%,29,36,5,pricetransparency.accureg.net/whiteriver,follow,active,2022-02-11,2022-02-15,--,200,6,7,8
www.whiteriverhealthsystem.com/index.php/news-and-updates, White River Health System › News & Updates,price transparency,4%,29,36,4,pricetransparency.accureg.net/whiteriver,follow,active,2021-06-02,2022-03-16,--,200,10,7,8
www.whiteriverhealthsystem.com/doctors/jeffery-angel-md-mfin-faaos-8, White River Health System › Jeffery Angel,price transparency,4%,29,36,5,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-23,2022-01-26,--,200,13,7,8
www.whiteriverhealthsystem.com/corporate-compliance, White River Health System › Corporate Compliance,price transparency,4%,29,36,5,pricetransparency.accureg.net/whiteriver,follow,active,2021-02-13,2022-02-26,--,200,2129,9,14
www.whiteriverhealthsystem.com/doctors/k-falwell-jr-md-32, White River Health System › K. Wade Falwell Jr.,price transparency,4%,29,36,5,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-25,2022-01-25,--,200,12,7,8
www.whiteriverhealthsystem.com/doctors/kemuel-telemaque-md, White River Health System › Kemuel Telemaque,price transparency,4%,29,36,4,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-25,2022-01-25,--,200,19,7,8
www.whiteriverhealthsystem.com/doctors/douglas-gottschalk-38, White River Health System › Douglas Gottschalk,price transparency,4%,29,36,4,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-23,2022-01-26,--,200,13,7,8
www.whiteriverhealthsystem.com/doctors/ronald-bates-do, White River Health System › Ronald Bates,price transparency,4%,29,36,5,pricetransparency.accureg.net/whiteriver,follow,active,2021-01-27,2022-02-02,--,200,11,7,8
www.whiteriverhealthsystem.com/doctors/beverly-caraway-aprn-127, White River Health System › Beverly Caraway,price transparency,4%,29,36,4,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-24,2022-01-27,--,200,13,7,8
www.whiteriverhealthsystem.com/doctors/facilities/35, White River Health System › WRMC Internal Medicine Clinic,price transparency,4%,29,36,4,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-23,2022-01-26,--,200,21,8,9
www.whiteriverhealthsystem.com/doctors/david-yarnell-md-facs, White River Health System › David Yarnell,price transparency,4%,29,36,4,pricetransparency.accureg.net/whiteriver,follow,active,2021-01-29,2022-02-08,--,200,10,7,8
www.whiteriverhealthsystem.com/scmc-leadership, White River Health System › SCMC Leadership,price transparency,4%,29,36,5,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-23,2022-01-26,--,200,50,3,4
www.whiteriverhealthsystem.com/doctors/meraj-siddiqui-md, White River Health System › Meraj Siddiqui,price transparency,4%,29,36,4,pricetransparency.accureg.net/whiteriver,follow,active,2021-02-07,2022-02-13,--,200,10,7,8
www.whiteriverhealthsystem.com/doctors/facilities/76, White River Health System › WRMC Family Practice Clinic,price transparency,4%,29,36,4,pricetransparency.accureg.net/whiteriver,follow,active,2021-10-24,2022-01-26,--,200,7,8,9
www.whiteriverhealthsystem.com/information-desk/wrmc-auxiliary, White River Health System › WRMC Auxiliary ,price transparency,4%,29,36,6,pricetransparency.accureg.net/whiteriver,follow,active,2021-01-05,2022-01-24,--,200,73,15,17
www.whiteriverhealthsystem.com/doctors/facilities/4, White River Health System › Cave City Medical Clinic,price transparency,4%,29,36,4,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-19,2022-01-23,--,200,7,8,9
www.waynehealthcare.org/visitors-and-patients/cost-of-services/,Billing Information | Wayne HealthCare,price transparency,1%,29,31,10,pricetransparency.accureg.net/wayneoh,follow,active,2021-11-12,2022-03-16,--,200,216,10,12
cheeringsectiongiftshop.com/, White River Gift Shop › ,price transparency,11%,29,8,70,pricetransparency.accureg.net/whiteriver,follow,active,2021-07-30,2022-01-31,--,200,136,8,21
www.ksbhospital.com/event/cpr-class-basic-life-support-bls-for-healthcare-providers/2022-10-20/,CPR Class: Basic Life Support (BLS) for Healthcare Providers - KSB Hospital,price transparency,1%,29,36,6,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2022-03-08,2022-03-08,--,200,9,10,13
www.ksbhospital.com/medical_services/pulmonology/,Pulmonology - KSB Hospital,price transparency,1%,29,36,5,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2021-01-27,2022-02-06,--,200,1091,8,12
www.ksbhospital.com/medical_services/,Medical Services Archive - KSB Hospital,price transparency,1%,29,36,5,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2021-01-22,2022-01-28,--,200,1093,8,12
www.ksbhospital.com/medical_services/womens-health/,Women’s Health & Maternity - KSB Hospital,price transparency,1%,29,36,6,pricetransparency.accureg.net/KatherineShawBethea,follow,active,2021-01-24,2022-01-03,--,200,1094,8,12
